treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
736,xian,g00118x00260,xian_station_d4ad27c74073,2014-06,pending,,,,,,,,,,,,,,,,,False,
737,xian,g00121x00260,xian_station_efb8ee7c714e,2014-06,pending,,,,,,,,,,,,,,,,,False,
738,nanjing,g00138x00107,nanjing_station_db6938b4edbc,2014-07,pending,,,,,,,,,,,,,,,,,False,
739,nanjing,g00146x00106,nanjing_station_b91b611fd8e9,2014-07,pending,,,,,,,,,,,,,,,,,False,
740,nanjing,g00158x00102,nanjing_station_9a31957ea3af,2014-07,pending,,,,,,,,,,,,,,,,,False,
741,nanjing,g00167x00100,nanjing_station_5852a705999e,2014-07,pending,,,,,,,,,,,,,,,,,False,
742,nanjing,g00173x00099,nanjing_station_8f4edd6e198a,2014-07,pending,,,,,,,,,,,,,,,,,False,
743,nanjing,g00179x00098,nanjing_station_8fa536d71971,2014-07,pending,,,,,,,,,,,,,,,,,False,
744,nanjing,g00190x00097,nanjing_station_fa0435d3673c,2014-07,pending,,,,,,,,,,,,,,,,,False,
745,nanjing,g00191x00096,nanjing_station_64f95f3a2114,2014-07,pending,,,,,,,,,,,,,,,,,False,
746,nanjing,g00192x00106,nanjing_station_c0519ea853d4,2014-07,pending,,,,,,,,,,,,,,,,,False,
747,nanjing,g00193x00115,nanjing_station_5b94f236ec79,2014-07,pending,,,,,,,,,,,,,,,,,False,
748,nanjing,g00194x00113,nanjing_station_0d7daa64d68b,2014-07,pending,,,,,,,,,,,,,,,,,False,
749,nanjing,g00195x00086,nanjing_station_9e0bf5f0336e,2014-07,pending,,,,,,,,,,,,,,,,,False,
750,nanjing,g00199x00082,nanjing_station_06837c3bbe90,2014-07,pending,,,,,,,,,,,,,,,,,False,
751,nanjing,g00201x00066,nanjing_station_a6563bd1df89,2014-07,pending,,,,,,,,,,,,,,,,,False,
752,nanjing,g00204x00068,nanjing_station_3858b921077c,2014-07,pending,,,,,,,,,,,,,,,,,False,
753,nanjing,g00204x00075,nanjing_station_9d6cd72c2a93,2014-07,pending,,,,,,,,,,,,,,,,,False,
754,nanjing,g00206x00069,nanjing_station_b61db1188cfc,2014-07,pending,,,,,,,,,,,,,,,,,False,
755,nanjing,g00206x00072,nanjing_station_dc7908797e81,2014-07,pending,,,,,,,,,,,,,,,,,False,
756,wuxi,g00097x00167,wuxi_station_5d0931f9609f,2014-07,pending,,,,,,,,,,,,,,,,,False,
757,wuxi,g00099x00168,wuxi_station_54913417279f,2014-07,pending,,,,,,,,,,,,,,,,,False,
758,wuxi,g00101x00173,wuxi_station_c989de1f7d1b,2014-07,pending,,,,,,,,,,,,,,,,,False,
759,wuxi,g00101x00175,wuxi_station_e1251879b243,2014-07,pending,,,,,,,,,,,,,,,,,False,
760,wuxi,g00103x00177,wuxi_station_aad3ac73e857,2014-07,pending,,,,,,,,,,,,,,,,,False,
761,wuxi,g00105x00176,wuxi_station_2312e5cd9c5b,2014-07,pending,,,,,,,,,,,,,,,,,False,
762,wuxi,g00107x00176,wuxi_station_9d0cbcb1e415,2014-07,pending,,,,,,,,,,,,,,,,,False,
763,wuxi,g00110x00177,wuxi_station_6b04403de4d1,2014-07,pending,,,,,,,,,,,,,,,,,False,
764,wuxi,g00112x00176,wuxi_station_42369bc8a28b,2014-07,pending,,,,,,,,,,,,,,,,,False,
765,wuxi,g00114x00174,wuxi_station_1bb875b8cf79,2014-07,pending,,,,,,,,,,,,,,,,,False,
766,wuxi,g00115x00173,wuxi_station_988b7cb56c37,2014-07,pending,,,,,,,,,,,,,,,,,False,
767,wuxi,g00117x00173,wuxi_station_abe289901bb3,2014-07,pending,,,,,,,,,,,,,,,,,False,
768,wuxi,g00118x00173,wuxi_station_6f814ed3e476,2014-07,pending,,,,,,,,,,,,,,,,,False,
769,wuxi,g00120x00172,wuxi_station_57bdef4e5d22,2014-07,pending,,,,,,,,,,,,,,,,,False,
770,wuxi,g00121x00172,wuxi_station_39171b275573,2014-07,pending,,,,,,,,,,,,,,,,,False,
771,wuxi,g00123x00173,wuxi_station_232b2fca9782,2014-07,pending,,,,,,,,,,,,,,,,,False,
772,wuxi,g00125x00173,wuxi_station_c3a000817b07,2014-07,pending,,,,,,,,,,,,,,,,,False,
773,wuxi,g00127x00173,wuxi_station_1d2c25021ff9,2014-07,pending,,,,,,,,,,,,,,,,,False,
774,wuxi,g00131x00173,wuxi_station_2c767b5f187c,2014-07,pending,,,,,,,,,,,,,,,,,False,
775,wuxi,g00133x00173,wuxi_station_041880fdb80e,2014-07,pending,,,,,,,,,,,,,,,,,False,
776,wuxi,g00135x00173,wuxi_station_38663bdf096d,2014-07,pending,,,,,,,,,,,,,,,,,False,
777,wuxi,g00139x00175,wuxi_station_ea848ae10764,2014-07,pending,,,,,,,,,,,,,,,,,False,
778,wuxi,g00142x00175,wuxi_station_7f20056ec17c,2014-07,pending,,,,,,,,,,,,,,,,,False,
779,shanghai,g00163x00121,shanghai_station_3f70c74fc2e3,2014-07,pending,,,,,,,,,,,,,,,,,False,
780,shanghai,g00163x00122,shanghai_station_633bf3f584d2,2014-07,pending,,,,,,,,,,,,,,,,,False,
781,nanjing,g00224x00084,nanjing_station_e0e60580d760,2014-08,pending,,,,,,,,,,,,,,,,,False,
782,nanjing,g00227x00087,nanjing_station_31be31030912,2014-08,pending,,,,,,,,,,,,,,,,,False,
783,nanjing,g00232x00087,nanjing_station_c36cf6fd7703,2014-08,pending,,,,,,,,,,,,,,,,,False,
784,nanjing,g00238x00088,nanjing_station_a9e43c4f975d,2014-08,pending,,,,,,,,,,,,,,,,,False,
785,nanjing,g00240x00089,nanjing_station_13ee73e47c44,2014-08,pending,,,,,,,,,,,,,,,,,False,
786,nanjing,g00243x00091,nanjing_station_02896d05eb96,2014-08,pending,,,,,,,,,,,,,,,,,False,
787,nanjing,g00247x00093,nanjing_station_9ed77dd513eb,2014-08,pending,,,,,,,,,,,,,,,,,False,
788,nanjing,g00254x00097,nanjing_station_aa99b0b8f7ab,2014-08,pending,,,,,,,,,,,,,,,,,False,
789,nanjing,g00256x00099,nanjing_station_e1da312596d7,2014-08,pending,,,,,,,,,,,,,,,,,False,
790,nanjing,g00261x00103,nanjing_station_3d04bd44ccf1,2014-08,pending,,,,,,,,,,,,,,,,,False,
791,nanjing,g00264x00106,nanjing_station_f63897f19fbf,2014-08,pending,,,,,,,,,,,,,,,,,False,
792,nanjing,g00267x00109,nanjing_station_04737f3b8a73,2014-08,pending,,,,,,,,,,,,,,,,,False,
793,nanjing,g00270x00110,nanjing_station_5253ddb1e62f,2014-08,pending,,,,,,,,,,,,,,,,,False,
794,nanjing,g00272x00109,nanjing_station_1e4b1369e328,2014-08,pending,,,,,,,,,,,,,,,,,False,
795,nanjing,g00282x00119,nanjing_station_4d6847d24ef1,2014-08,pending,,,,,,,,,,,,,,,,,False,
796,nanjing,g00288x00126,nanjing_station_0b9e15059cf7,2014-08,pending,,,,,,,,,,,,,,,,,False,
797,nanjing,g00296x00130,nanjing_station_b1aa09918b57,2014-08,pending,,,,,,,,,,,,,,,,,False,
798,tianjin,g00147x00133,tianjin_station_7808bcff5ba4,2014-08,pending,,,,,,,,,,,,,,,,,False,
799,kunming,g00165x00134,kunming_station_2274f550eaa3,2014-09,pending,,,,,,,,,,,,,,,,,False,
800,wuhan,g00160x00113,wuhan_station_6041482534bf,2014-09,pending,,,,,,,,,,,,,,,,,False,
801,chongqing,g00338x00243,chongqing_station_67b3b10c8da6,2014-09,pending,,,,,,,,,,,,,,,,,False,
802,chongqing,g00352x00250,chongqing_station_31a23d04fe95,2014-09,pending,,,,,,,,,,,,,,,,,False,
803,chongqing,g00388x00238,chongqing_station_dc082a05261f,2014-09,pending,,,,,,,,,,,,,,,,,False,
804,chengdu,g00121x00267,chengdu_station_d95ce8044c27,2014-10,pending,,,,,,,,,,,,,,,,,False,
805,chengdu,g00123x00265,chengdu_station_3be2bb0b3109,2014-10,pending,,,,,,,,,,,,,,,,,False,
806,chengdu,g00124x00262,chengdu_station_2b359274ae1b,2014-10,pending,,,,,,,,,,,,,,,,,False,
807,chengdu,g00126x00259,chengdu_station_2e5820b86c5b,2014-10,pending,,,,,,,,,,,,,,,,,False,
808,chengdu,g00127x00256,chengdu_station_ff1883621605,2014-10,pending,,,,,,,,,,,,,,,,,False,
809,chengdu,g00128x00254,chengdu_station_1456b341aedf,2014-10,pending,,,,,,,,,,,,,,,,,False,
810,hangzhou,g00214x00400,hangzhou_station_0fb3e115a964,2014-11,pending,,,,,,,,,,,,,,,,,False,
811,hangzhou,g00217x00400,hangzhou_station_9776370f6942,2014-11,pending,,,,,,,,,,,,,,,,,False,
812,hangzhou,g00220x00400,hangzhou_station_2f3fd2ac73e6,2014-11,pending,,,,,,,,,,,,,,,,,False,
813,hangzhou,g00223x00400,hangzhou_station_ef2ede942100,2014-11,pending,,,,,,,,,,,,,,,,,False,
814,hangzhou,g00225x00400,hangzhou_station_56e3001a02ee,2014-11,pending,,,,,,,,,,,,,,,,,False,
815,hangzhou,g00227x00400,hangzhou_station_04f47d559a19,2014-11,pending,,,,,,,,,,,,,,,,,False,
816,hangzhou,g00230x00400,hangzhou_station_73ad7f34b29b,2014-11,pending,,,,,,,,,,,,,,,,,False,
817,hangzhou,g00233x00400,hangzhou_station_9a5ba5303783,2014-11,pending,,,,,,,,,,,,,,,,,False,
818,hangzhou,g00236x00401,hangzhou_station_14aff3a3857c,2014-11,pending,,,,,,,,,,,,,,,,,False,
819,hangzhou,g00239x00400,hangzhou_station_d2d3d5d84573,2014-11,pending,,,,,,,,,,,,,,,,,False,
820,chongqing,g00371x00248,chongqing_station_82411a0e7812,2014-11,pending,,,,,,,,,,,,,,,,,False,
821,beijing,g00109x00212,beijing_station_a480e8c4be63,2014-12,pending,,,,,,,,,,,,,,,,,False,
822,beijing,g00110x00211,beijing_station_62a703f31a9f,2014-12,pending,,,,,,,,,,,,,,,,,False,
823,beijing,g00111x00206,beijing_station_4f94cc24b0db,2014-12,pending,,,,,,,,,,,,,,,,,False,
824,beijing,g00113x00206,beijing_station_6cc5dd97121c,2014-12,pending,,,,,,,,,,,,,,,,,False,
825,beijing,g00116x00177,beijing_station_3dba5db29bac,2014-12,pending,,,,,,,,,,,,,,,,,False,
826,beijing,g00116x00178,beijing_station_7209bbf106bd,2014-12,pending,,,,,,,,,,,,,,,,,False,
827,beijing,g00116x00182,beijing_station_3584378d106e,2014-12,pending,,,,,,,,,,,,,,,,,False,
828,beijing,g00116x00186,beijing_station_de4284e9af8f,2014-12,pending,,,,,,,,,,,,,,,,,False,
829,beijing,g00116x00207,beijing_station_5391979b4d66,2014-12,pending,,,,,,,,,,,,,,,,,False,
830,beijing,g00117x00176,beijing_station_c25fdcc41b00,2014-12,pending,,,,,,,,,,,,,,,,,False,
831,beijing,g00117x00189,beijing_station_0735391b5e4b,2014-12,pending,,,,,,,,,,,,,,,,,False,
832,beijing,g00117x00190,beijing_station_95f76ac43348,2014-12,pending,,,,,,,,,,,,,,,,,False,
833,beijing,g00117x00195,beijing_station_6995eb4eb2ce,2014-12,pending,,,,,,,,,,,,,,,,,False,
834,beijing,g00117x00197,beijing_station_dbe885d337a9,2014-12,pending,,,,,,,,,,,,,,,,,False,
835,beijing,g00117x00203,beijing_station_0ab3545cc861,2014-12,pending,,,,,,,,,,,,,,,,,False,
836,beijing,g00117x00204,beijing_station_9707bb50d314,2014-12,pending,,,,,,,,,,,,,,,,,False,
837,beijing,g00117x00206,beijing_station_786376f32ac7,2014-12,pending,,,,,,,,,,,,,,,,,False,
838,beijing,g00119x00238,beijing_station_ed6387800311,2014-12,pending,,,,,,,,,,,,,,,,,False,
839,beijing,g00119x00243,beijing_station_22da931911dc,2014-12,pending,,,,,,,,,,,,,,,,,False,
840,beijing,g00119x00246,beijing_station_890ece9f3d53,2014-12,pending,,,,,,,,,,,,,,,,,False,
841,beijing,g00119x00248,beijing_station_4fdb404ff975,2014-12,pending,,,,,,,,,,,,,,,,,False,
842,beijing,g00122x00234,beijing_station_74717e1b9672,2014-12,pending,,,,,,,,,,,,,,,,,False,
843,beijing,g00124x00230,beijing_station_5c36fc5f2eaf,2014-12,pending,,,,,,,,,,,,,,,,,False,
844,beijing,g00128x00202,beijing_station_f76c7e18c0a1,2014-12,pending,,,,,,,,,,,,,,,,,False,
845,beijing,g00131x00204,beijing_station_14fe35e9d4f3,2014-12,pending,,,,,,,,,,,,,,,,,False,
846,beijing,g00134x00205,beijing_station_a4758192e307,2014-12,pending,,,,,,,,,,,,,,,,,False,
847,beijing,g00137x00203,beijing_station_c4102da03ab0,2014-12,pending,,,,,,,,,,,,,,,,,False,
848,beijing,g00139x00201,beijing_station_b626556e8676,2014-12,pending,,,,,,,,,,,,,,,,,False,
849,beijing,g00140x00201,beijing_station_478683b43931,2014-12,pending,,,,,,,,,,,,,,,,,False,
850,beijing,g00141x00179,beijing_station_64a4e6331094,2014-12,pending,,,,,,,,,,,,,,,,,False,
851,beijing,g00141x00181,beijing_station_de44f5fe391d,2014-12,pending,,,,,,,,,,,,,,,,,False,
852,beijing,g00141x00184,beijing_station_b5d0914df5e3,2014-12,pending,,,,,,,,,,,,,,,,,False,
853,beijing,g00141x00191,beijing_station_55bcf9a38f3f,2014-12,pending,,,,,,,,,,,,,,,,,False,
854,beijing,g00141x00194,beijing_station_63ca384ad457,2014-12,pending,,,,,,,,,,,,,,,,,False,
855,beijing,g00143x00201,beijing_station_128cdb2d40fa,2014-12,pending,,,,,,,,,,,,,,,,,False,
856,beijing,g00145x00201,beijing_station_242b48ca04c7,2014-12,pending,,,,,,,,,,,,,,,,,False,
857,beijing,g00147x00203,beijing_station_a96aabcbbe21,2014-12,pending,,,,,,,,,,,,,,,,,False,
858,shanghai,g00130x00161,shanghai_station_f8269e4257f4,2014-12,pending,,,,,,,,,,,,,,,,,False,
859,shanghai,g00142x00131,shanghai_station_94edab092988,2014-12,pending,,,,,,,,,,,,,,,,,False,
860,shanghai,g00144x00134,shanghai_station_8162b7ff106a,2014-12,pending,,,,,,,,,,,,,,,,,False,
861,wuhan,g00141x00140,wuhan_station_366f31b8a061,2014-12,pending,,,,,,,,,,,,,,,,,False,
862,wuhan,g00143x00133,wuhan_station_28fdec4096e2,2014-12,pending,,,,,,,,,,,,,,,,,False,
863,wuhan,g00145x00130,wuhan_station_819c3aac63ae,2014-12,pending,,,,,,,,,,,,,,,,,False,
864,wuhan,g00146x00126,wuhan_station_219dbd92e91d,2014-12,pending,,,,,,,,,,,,,,,,,False,
865,wuhan,g00146x00128,wuhan_station_e70b57e36414,2014-12,pending,,,,,,,,,,,,,,,,,False,
866,wuhan,g00147x00123,wuhan_station_006ad1719f3d,2014-12,pending,,,,,,,,,,,,,,,,,False,
867,wuhan,g00148x00109,wuhan_station_78e1eacca542,2014-12,pending,,,,,,,,,,,,,,,,,False,
868,wuhan,g00148x00120,wuhan_station_635cccf4800f,2014-12,pending,,,,,,,,,,,,,,,,,False,
869,wuhan,g00148x00122,wuhan_station_df4406579aa5,2014-12,pending,,,,,,,,,,,,,,,,,False,
870,wuhan,g00149x00115,wuhan_station_b40cb6276287,2014-12,pending,,,,,,,,,,,,,,,,,False,
871,wuhan,g00149x00118,wuhan_station_8a9ae8c74b1a,2014-12,pending,,,,,,,,,,,,,,,,,False,
872,wuxi,g00115x00157,wuxi_station_ee1a5134c1d0,2014-12,pending,,,,,,,,,,,,,,,,,False,
873,wuxi,g00116x00160,wuxi_station_966811289913,2014-12,pending,,,,,,,,,,,,,,,,,False,
874,wuxi,g00116x00162,wuxi_station_66dd20dd37ea,2014-12,pending,,,,,,,,,,,,,,,,,False,
875,wuxi,g00117x00165,wuxi_station_c92f95a9c6d9,2014-12,pending,,,,,,,,,,,,,,,,,False,
876,wuxi,g00117x00167,wuxi_station_a12414517028,2014-12,pending,,,,,,,,,,,,,,,,,False,
877,wuxi,g00118x00169,wuxi_station_fc1dc7193358,2014-12,pending,,,,,,,,,,,,,,,,,False,
878,wuxi,g00119x00170,wuxi_station_fed7c705fde0,2014-12,pending,,,,,,,,,,,,,,,,,False,
879,wuxi,g00120x00174,wuxi_station_ad1c6f3f86df,2014-12,pending,,,,,,,,,,,,,,,,,False,
880,wuxi,g00120x00187,wuxi_station_530ea5260fcc,2014-12,pending,,,,,,,,,,,,,,,,,False,
881,wuxi,g00120x00190,wuxi_station_388b4f997e45,2014-12,pending,,,,,,,,,,,,,,,,,False,
882,wuxi,g00120x00193,wuxi_station_fec00a747ba7,2014-12,pending,,,,,,,,,,,,,,,,,False,
883,wuxi,g00120x00197,wuxi_station_2a7f0e74d75a,2014-12,pending,,,,,,,,,,,,,,,,,False,
884,wuxi,g00121x00176,wuxi_station_89654f61b4e2,2014-12,pending,,,,,,,,,,,,,,,,,False,
885,wuxi,g00121x00178,wuxi_station_596d1a0eb1da,2014-12,pending,,,,,,,,,,,,,,,,,False,
886,wuxi,g00121x00184,wuxi_station_035503d80253,2014-12,pending,,,,,,,,,,,,,,,,,False,
887,wuxi,g00122x00180,wuxi_station_689b3a28823c,2014-12,pending,,,,,,,,,,,,,,,,,False,
888,wuxi,g00122x00182,wuxi_station_c7012a2f0ce6,2014-12,pending,,,,,,,,,,,,,,,,,False,
889,chongqing,g00291x00255,chongqing_station_c1ca8b785196,2014-12,pending,,,,,,,,,,,,,,,,,False,
890,chongqing,g00293x00254,chongqing_station_6184c052d222,2014-12,pending,,,,,,,,,,,,,,,,,False,
891,chongqing,g00300x00253,chongqing_station_a33248812b1d,2014-12,pending,,,,,,,,,,,,,,,,,False,
892,chongqing,g00302x00251,chongqing_station_29b5b9c1683b,2014-12,pending,,,,,,,,,,,,,,,,,False,
893,chongqing,g00305x00249,chongqing_station_dd5776539b53,2014-12,pending,,,,,,,,,,,,,,,,,False,
894,chongqing,g00307x00249,chongqing_station_6cd0dfb50437,2014-12,pending,,,,,,,,,,,,,,,,,False,
895,chongqing,g00311x00248,chongqing_station_c088091f6678,2014-12,pending,,,,,,,,,,,,,,,,,False,
896,chongqing,g00316x00281,chongqing_station_69bf08b1c4ce,2014-12,pending,,,,,,,,,,,,,,,,,False,
897,chongqing,g00318x00283,chongqing_station_296b29b52d3a,2014-12,pending,,,,,,,,,,,,,,,,,False,
898,chongqing,g00321x00284,chongqing_station_744182496c3d,2014-12,pending,,,,,,,,,,,,,,,,,False,
899,chongqing,g00324x00284,chongqing_station_200f4b1c5847,2014-12,pending,,,,,,,,,,,,,,,,,False,
900,chongqing,g00334x00268,chongqing_station_3a049bc15518,2014-12,pending,,,,,,,,,,,,,,,,,False,
901,chongqing,g00342x00213,chongqing_station_5faf5ca453f7,2014-12,pending,,,,,,,,,,,,,,,,,False,
902,guangzhou,g00142x00098,guangzhou_station_8f931945e772,2014-12,pending,,,,,,,,,,,,,,,,,False,
903,guangzhou,g00142x00099,guangzhou_station_cb653c7eec1b,2014-12,pending,,,,,,,,,,,,,,,,,False,
904,guangzhou,g00142x00101,guangzhou_station_cbf562e97a94,2014-12,pending,,,,,,,,,,,,,,,,,False,
905,guangzhou,g00142x00102,guangzhou_station_0b2770112cf9,2014-12,pending,,,,,,,,,,,,,,,,,False,
906,guangzhou,g00143x00079,guangzhou_station_94a536fc614b,2015-01,pending,,,,,,,,,,,,,,,,,False,
907,hangzhou,g00241x00389,hangzhou_station_f13bd144db1f,2015-02,pending,,,,,,,,,,,,,,,,,False,
908,hangzhou,g00242x00390,hangzhou_station_42ebf2e1c40c,2015-02,pending,,,,,,,,,,,,,,,,,False,
909,hangzhou,g00243x00391,hangzhou_station_fe1609f1bc1d,2015-02,pending,,,,,,,,,,,,,,,,,False,
910,hangzhou,g00247x00389,hangzhou_station_4f3da9cc6ecd,2015-02,pending,,,,,,,,,,,,,,,,,False,
911,hangzhou,g00251x00389,hangzhou_station_f21e5488d83e,2015-02,pending,,,,,,,,,,,,,,,,,False,
912,chongqing,g00356x00255,chongqing_station_dee3ab273313,2015-02,pending,,,,,,,,,,,,,,,,,False,
913,chongqing,g00358x00259,chongqing_station_9303e187d85a,2015-02,pending,,,,,,,,,,,,,,,,,False,
914,nanjing,g00163x00107,nanjing_station_3b2f3205ffec,2015-04,pending,,,,,,,,,,,,,,,,,False,
915,nanjing,g00169x00107,nanjing_station_d7730ca634ed,2015-04,pending,,,,,,,,,,,,,,,,,False,
916,nanjing,g00172x00107,nanjing_station_28b9edcc9c3a,2015-04,pending,,,,,,,,,,,,,,,,,False,
917,nanjing,g00173x00105,nanjing_station_04724e2955e3,2015-04,pending,,,,,,,,,,,,,,,,,False,
918,nanjing,g00176x00103,nanjing_station_d2a2271a9ea2,2015-04,pending,,,,,,,,,,,,,,,,,False,
919,nanjing,g00180x00102,nanjing_station_250333ca7e6b,2015-04,pending,,,,,,,,,,,,,,,,,False,
920,nanjing,g00183x00102,nanjing_station_318373b384dc,2015-04,pending,,,,,,,,,,,,,,,,,False,
921,nanjing,g00187x00101,nanjing_station_c35492aa6116,2015-04,pending,,,,,,,,,,,,,,,,,False,
922,nanjing,g00189x00101,nanjing_station_4618ff950122,2015-04,pending,,,,,,,,,,,,,,,,,False,
923,nanjing,g00191x00100,nanjing_station_c981c7b3368b,2015-04,pending,,,,,,,,,,,,,,,,,False,
924,nanjing,g00195x00100,nanjing_station_6be9ca59f977,2015-04,pending,,,,,,,,,,,,,,,,,False,
925,nanjing,g00197x00099,nanjing_station_fc42fd81bbbf,2015-04,pending,,,,,,,,,,,,,,,,,False,
926,nanjing,g00199x00099,nanjing_station_59d7771eb89d,2015-04,pending,,,,,,,,,,,,,,,,,False,
927,nanjing,g00209x00102,nanjing_station_bda1949fc4ef,2015-04,pending,,,,,,,,,,,,,,,,,False,
928,nanjing,g00213x00098,nanjing_station_c35c1b5f9f2b,2015-04,pending,,,,,,,,,,,,,,,,,False,
929,nanjing,g00216x00096,nanjing_station_db12098d2279,2015-04,pending,,,,,,,,,,,,,,,,,False,
930,nanjing,g00222x00091,nanjing_station_c85594246351,2015-04,pending,,,,,,,,,,,,,,,,,False,
931,nanjing,g00225x00088,nanjing_station_5cc4b5cddade,2015-04,pending,,,,,,,,,,,,,,,,,False,
932,nanjing,g00226x00083,nanjing_station_9f63962887da,2015-04,pending,,,,,,,,,,,,,,,,,False,
933,nanjing,g00227x00081,nanjing_station_f6d68882eaad,2015-04,pending,,,,,,,,,,,,,,,,,False,
934,nanjing,g00228x00076,nanjing_station_ad8a1df724ee,2015-04,pending,,,,,,,,,,,,,,,,,False,
935,dalian,g00059x00107,dalian_station_4b597357650e,2015-05,pending,,,,,,,,,,,,,,,,,False,
936,dalian,g00059x00111,dalian_station_bacc8eafa94e,2015-05,pending,,,,,,,,,,,,,,,,,False,
937,dalian,g00060x00105,dalian_station_f2a0429892de,2015-05,pending,,,,,,,,,,,,,,,,,False,
938,dalian,g00060x00109,dalian_station_13e69688087e,2015-05,pending,,,,,,,,,,,,,,,,,False,
939,dalian,g00060x00113,dalian_station_df38fb807561,2015-05,pending,,,,,,,,,,,,,,,,,False,
940,dalian,g00061x00103,dalian_station_12cabdc6fe97,2015-05,pending,,,,,,,,,,,,,,,,,False,
941,dalian,g00061x00115,dalian_station_9f4274043590,2015-05,pending,,,,,,,,,,,,,,,,,False,
942,dalian,g00061x00116,dalian_station_49e5898fa794,2015-05,pending,,,,,,,,,,,,,,,,,False,
943,dalian,g00062x00117,dalian_station_18ed41f9c2aa,2015-05,pending,,,,,,,,,,,,,,,,,False,
944,dalian,g00062x00123,dalian_station_6a905f535745,2015-05,pending,,,,,,,,,,,,,,,,,False,
945,dalian,g00063x00098,dalian_station_e54f1db60c83,2015-05,pending,,,,,,,,,,,,,,,,,False,
946,dalian,g00063x00099,dalian_station_6a1715e86e22,2015-05,pending,,,,,,,,,,,,,,,,,False,
947,dalian,g00069x00100,dalian_station_a8c46ab92ad5,2015-05,pending,,,,,,,,,,,,,,,,,False,
948,dalian,g00071x00099,dalian_station_e39b7498beac,2015-05,pending,,,,,,,,,,,,,,,,,False,
949,hangzhou,g00249x00389,hangzhou_station_82736d71f6b6,2015-06,pending,,,,,,,,,,,,,,,,,False,
950,chengdu,g00110x00230,chengdu_station_185ba3fa4f9f,2015-07,pending,,,,,,,,,,,,,,,,,False,
951,chengdu,g00111x00229,chengdu_station_8210c0053790,2015-07,pending,,,,,,,,,,,,,,,,,False,
952,chengdu,g00113x00229,chengdu_station_5f9189ca449e,2015-07,pending,,,,,,,,,,,,,,,,,False,
953,chengdu,g00116x00229,chengdu_station_a0a86d16f90d,2015-07,pending,,,,,,,,,,,,,,,,,False,
954,chengdu,g00118x00229,chengdu_station_a5f69868fbd6,2015-07,pending,,,,,,,,,,,,,,,,,False,
955,ningbo,g00251x00138,ningbo_station_da7390d98566,2015-09,pending,,,,,,,,,,,,,,,,,False,
956,ningbo,g00253x00134,ningbo_station_5bc66e4128a3,2015-09,pending,,,,,,,,,,,,,,,,,False,
957,ningbo,g00258x00144,ningbo_station_a75eb5720d11,2015-09,pending,,,,,,,,,,,,,,,,,False,
958,ningbo,g00260x00144,ningbo_station_034579e8acfc,2015-09,pending,,,,,,,,,,,,,,,,,False,
959,ningbo,g00262x00146,ningbo_station_845b4ef56609,2015-09,pending,,,,,,,,,,,,,,,,,False,
960,ningbo,g00264x00151,ningbo_station_b82a3f657d43,2015-09,pending,,,,,,,,,,,,,,,,,False,
961,ningbo,g00271x00154,ningbo_station_7eb3d26fc2bc,2015-09,pending,,,,,,,,,,,,,,,,,False,
962,ningbo,g00272x00156,ningbo_station_73b47ceef776,2015-09,pending,,,,,,,,,,,,,,,,,False,
963,ningbo,g00274x00167,ningbo_station_1ee45151ee9a,2015-09,pending,,,,,,,,,,,,,,,,,False,
964,ningbo,g00276x00173,ningbo_station_e06dc5983415,2015-09,pending,,,,,,,,,,,,,,,,,False,
965,nanjing,g00218x00095,nanjing_station_5eacb7378096,2015-10,pending,,,,,,,,,,,,,,,,,False,
966,chongqing,g00363x00258,chongqing_station_2e2257f81344,2015-10,pending,,,,,,,,,,,,,,,,,False,
967,chongqing,g00367x00252,chongqing_station_e59312b46a87,2015-10,pending,,,,,,,,,,,,,,,,,False,
968,dalian,g00057x00107,dalian_station_060b44fdb9dc,2015-10,pending,,,,,,,,,,,,,,,,,False,
969,dalian,g00061x00108,dalian_station_aa130026cbd1,2015-10,pending,,,,,,,,,,,,,,,,,False,
970,dalian,g00062x00108,dalian_station_3fab3b113b63,2015-10,pending,,,,,,,,,,,,,,,,,False,
971,dalian,g00064x00108,dalian_station_7c3ac2134859,2015-10,pending,,,,,,,,,,,,,,,,,False,
972,dalian,g00065x00106,dalian_station_536f4ce47fa4,2015-10,pending,,,,,,,,,,,,,,,,,False,
973,dalian,g00069x00106,dalian_station_e60ff2e4026f,2015-10,pending,,,,,,,,,,,,,,,,,False,
974,dalian,g00075x00107,dalian_station_6a34ae57b912,2015-10,pending,,,,,,,,,,,,,,,,,False,
975,dalian,g00077x00107,dalian_station_1f33e242c201,2015-10,pending,,,,,,,,,,,,,,,,,False,
976,dalian,g00081x00109,dalian_station_ed3fe09a1b11,2015-10,pending,,,,,,,,,,,,,,,,,False,
977,dalian,g00084x00113,dalian_station_d45743618413,2015-10,pending,,,,,,,,,,,,,,,,,False,
