treatment_order,city_key,grid_id,station_event_id,opening_month,outcome_family,status,selected_method,failure_reason
3170,shijiazhuang,g00139x00213,shijiazhuang_station_351bbaf216ac,2021-04,population,pending,,
3170,shijiazhuang,g00139x00213,shijiazhuang_station_351bbaf216ac,2021-04,viirs,pending,,
3171,shijiazhuang,g00139x00216,shijiazhuang_station_b86820a9ef36,2021-04,housing,pending,,
3171,shijiazhuang,g00139x00216,shijiazhuang_station_b86820a9ef36,2021-04,poi,pending,,
3171,shijiazhuang,g00139x00216,shijiazhuang_station_b86820a9ef36,2021-04,population,pending,,
3171,shijiazhuang,g00139x00216,shijiazhuang_station_b86820a9ef36,2021-04,viirs,pending,,
3172,shijiazhuang,g00139x00218,shijiazhuang_station_f67bad3188a9,2021-04,housing,pending,,
3172,shijiazhuang,g00139x00218,shijiazhuang_station_f67bad3188a9,2021-04,poi,pending,,
3172,shijiazhuang,g00139x00218,shijiazhuang_station_f67bad3188a9,2021-04,population,pending,,
3172,shijiazhuang,g00139x00218,shijiazhuang_station_f67bad3188a9,2021-04,viirs,pending,,
3173,shijiazhuang,g00139x00221,shijiazhuang_station_b7c6945ee1fc,2021-04,housing,pending,,
3173,shijiazhuang,g00139x00221,shijiazhuang_station_b7c6945ee1fc,2021-04,poi,pending,,
3173,shijiazhuang,g00139x00221,shijiazhuang_station_b7c6945ee1fc,2021-04,population,pending,,
3173,shijiazhuang,g00139x00221,shijiazhuang_station_b7c6945ee1fc,2021-04,viirs,pending,,
3174,chongqing,g00318x00199,chongqing_station_cc524462b437,2021-04,housing,pending,,
3174,chongqing,g00318x00199,chongqing_station_cc524462b437,2021-04,poi,pending,,
3174,chongqing,g00318x00199,chongqing_station_cc524462b437,2021-04,population,pending,,
3174,chongqing,g00318x00199,chongqing_station_cc524462b437,2021-04,viirs,pending,,
3175,chongqing,g00319x00200,chongqing_station_daf68a2f4bff,2021-04,housing,pending,,
3175,chongqing,g00319x00200,chongqing_station_daf68a2f4bff,2021-04,poi,pending,,
3175,chongqing,g00319x00200,chongqing_station_daf68a2f4bff,2021-04,population,pending,,
3175,chongqing,g00319x00200,chongqing_station_daf68a2f4bff,2021-04,viirs,pending,,
3176,chongqing,g00320x00197,chongqing_station_061680008adf,2021-04,housing,pending,,
3176,chongqing,g00320x00197,chongqing_station_061680008adf,2021-04,poi,pending,,
3176,chongqing,g00320x00197,chongqing_station_061680008adf,2021-04,population,pending,,
3176,chongqing,g00320x00197,chongqing_station_061680008adf,2021-04,viirs,pending,,
3177,chongqing,g00321x00196,chongqing_station_6d6656420394,2021-04,housing,pending,,
3177,chongqing,g00321x00196,chongqing_station_6d6656420394,2021-04,poi,pending,,
3177,chongqing,g00321x00196,chongqing_station_6d6656420394,2021-04,population,pending,,
3177,chongqing,g00321x00196,chongqing_station_6d6656420394,2021-04,viirs,pending,,
3178,chongqing,g00323x00195,chongqing_station_0fc3b70c2d84,2021-04,housing,pending,,
3178,chongqing,g00323x00195,chongqing_station_0fc3b70c2d84,2021-04,poi,pending,,
3178,chongqing,g00323x00195,chongqing_station_0fc3b70c2d84,2021-04,population,pending,,
3178,chongqing,g00323x00195,chongqing_station_0fc3b70c2d84,2021-04,viirs,pending,,
3179,chongqing,g00325x00195,chongqing_station_0140b6ac8ea2,2021-04,housing,pending,,
3179,chongqing,g00325x00195,chongqing_station_0140b6ac8ea2,2021-04,poi,pending,,
3179,chongqing,g00325x00195,chongqing_station_0140b6ac8ea2,2021-04,population,pending,,
3179,chongqing,g00325x00195,chongqing_station_0140b6ac8ea2,2021-04,viirs,pending,,
3180,chongqing,g00327x00196,chongqing_station_2639b3ae3996,2021-04,housing,pending,,
3180,chongqing,g00327x00196,chongqing_station_2639b3ae3996,2021-04,poi,pending,,
3180,chongqing,g00327x00196,chongqing_station_2639b3ae3996,2021-04,population,pending,,
3180,chongqing,g00327x00196,chongqing_station_2639b3ae3996,2021-04,viirs,pending,,
3181,chongqing,g00330x00197,chongqing_station_cd2cf3ffcab6,2021-04,housing,pending,,
3181,chongqing,g00330x00197,chongqing_station_cd2cf3ffcab6,2021-04,poi,pending,,
3181,chongqing,g00330x00197,chongqing_station_cd2cf3ffcab6,2021-04,population,pending,,
3181,chongqing,g00330x00197,chongqing_station_cd2cf3ffcab6,2021-04,viirs,pending,,
3182,chongqing,g00333x00196,chongqing_station_e8d112431ee2,2021-04,housing,pending,,
3182,chongqing,g00333x00196,chongqing_station_e8d112431ee2,2021-04,poi,pending,,
3182,chongqing,g00333x00196,chongqing_station_e8d112431ee2,2021-04,population,pending,,
3182,chongqing,g00333x00196,chongqing_station_e8d112431ee2,2021-04,viirs,pending,,
3183,chongqing,g00335x00197,chongqing_station_d21bde6e4c36,2021-04,housing,pending,,
3183,chongqing,g00335x00197,chongqing_station_d21bde6e4c36,2021-04,poi,pending,,
3183,chongqing,g00335x00197,chongqing_station_d21bde6e4c36,2021-04,population,pending,,
3183,chongqing,g00335x00197,chongqing_station_d21bde6e4c36,2021-04,viirs,pending,,
3184,chongqing,g00337x00198,chongqing_station_a0b9f91c98ff,2021-04,housing,pending,,
3184,chongqing,g00337x00198,chongqing_station_a0b9f91c98ff,2021-04,poi,pending,,
3184,chongqing,g00337x00198,chongqing_station_a0b9f91c98ff,2021-04,population,pending,,
3184,chongqing,g00337x00198,chongqing_station_a0b9f91c98ff,2021-04,viirs,pending,,
3185,chongqing,g00339x00198,chongqing_station_ee4c755d5f9e,2021-04,housing,pending,,
3185,chongqing,g00339x00198,chongqing_station_ee4c755d5f9e,2021-04,poi,pending,,
3185,chongqing,g00339x00198,chongqing_station_ee4c755d5f9e,2021-04,population,pending,,
3185,chongqing,g00339x00198,chongqing_station_ee4c755d5f9e,2021-04,viirs,pending,,
3186,chongqing,g00341x00199,chongqing_station_4c048f008fad,2021-04,housing,pending,,
3186,chongqing,g00341x00199,chongqing_station_4c048f008fad,2021-04,poi,pending,,
3186,chongqing,g00341x00199,chongqing_station_4c048f008fad,2021-04,population,pending,,
3186,chongqing,g00341x00199,chongqing_station_4c048f008fad,2021-04,viirs,pending,,
3187,xiamen,g00057x00034,xiamen_station_b975aede1732,2021-04,housing,pending,,
3187,xiamen,g00057x00034,xiamen_station_b975aede1732,2021-04,poi,pending,,
3187,xiamen,g00057x00034,xiamen_station_b975aede1732,2021-04,population,pending,,
3187,xiamen,g00057x00034,xiamen_station_b975aede1732,2021-04,viirs,pending,,
3188,guiyang,g00095x00149,guiyang_station_f2f8f82d757e,2021-04,housing,pending,,
3188,guiyang,g00095x00149,guiyang_station_f2f8f82d757e,2021-04,poi,pending,,
3188,guiyang,g00095x00149,guiyang_station_f2f8f82d757e,2021-04,population,pending,,
3188,guiyang,g00095x00149,guiyang_station_f2f8f82d757e,2021-04,viirs,pending,,
3189,guiyang,g00098x00150,guiyang_station_02d41d49ee16,2021-04,housing,pending,,
3189,guiyang,g00098x00150,guiyang_station_02d41d49ee16,2021-04,poi,pending,,
3189,guiyang,g00098x00150,guiyang_station_02d41d49ee16,2021-04,population,pending,,
3189,guiyang,g00098x00150,guiyang_station_02d41d49ee16,2021-04,viirs,pending,,
3190,guiyang,g00099x00152,guiyang_station_0051b763b297,2021-04,housing,pending,,
3190,guiyang,g00099x00152,guiyang_station_0051b763b297,2021-04,poi,pending,,
3190,guiyang,g00099x00152,guiyang_station_0051b763b297,2021-04,population,pending,,
3190,guiyang,g00099x00152,guiyang_station_0051b763b297,2021-04,viirs,pending,,
3191,guiyang,g00101x00148,guiyang_station_6e7151bba2e4,2021-04,housing,pending,,
3191,guiyang,g00101x00148,guiyang_station_6e7151bba2e4,2021-04,poi,pending,,
3191,guiyang,g00101x00148,guiyang_station_6e7151bba2e4,2021-04,population,pending,,
3191,guiyang,g00101x00148,guiyang_station_6e7151bba2e4,2021-04,viirs,pending,,
3192,guiyang,g00102x00142,guiyang_station_96b7d62199fa,2021-04,housing,pending,,
3192,guiyang,g00102x00142,guiyang_station_96b7d62199fa,2021-04,poi,pending,,
3192,guiyang,g00102x00142,guiyang_station_96b7d62199fa,2021-04,population,pending,,
3192,guiyang,g00102x00142,guiyang_station_96b7d62199fa,2021-04,viirs,pending,,
3193,guiyang,g00105x00140,guiyang_station_f278bfe29fd9,2021-04,housing,pending,,
3193,guiyang,g00105x00140,guiyang_station_f278bfe29fd9,2021-04,poi,pending,,
3193,guiyang,g00105x00140,guiyang_station_f278bfe29fd9,2021-04,population,pending,,
3193,guiyang,g00105x00140,guiyang_station_f278bfe29fd9,2021-04,viirs,pending,,
3194,guiyang,g00107x00140,guiyang_station_8f1533cf9161,2021-04,housing,pending,,
3194,guiyang,g00107x00140,guiyang_station_8f1533cf9161,2021-04,poi,pending,,
3194,guiyang,g00107x00140,guiyang_station_8f1533cf9161,2021-04,population,pending,,
3194,guiyang,g00107x00140,guiyang_station_8f1533cf9161,2021-04,viirs,pending,,
3195,guiyang,g00108x00139,guiyang_station_d329b09a73cc,2021-04,housing,pending,,
3195,guiyang,g00108x00139,guiyang_station_d329b09a73cc,2021-04,poi,pending,,
3195,guiyang,g00108x00139,guiyang_station_d329b09a73cc,2021-04,population,pending,,
3195,guiyang,g00108x00139,guiyang_station_d329b09a73cc,2021-04,viirs,pending,,
3196,guiyang,g00109x00133,guiyang_station_6121af43ac64,2021-04,housing,pending,,
3196,guiyang,g00109x00133,guiyang_station_6121af43ac64,2021-04,poi,pending,,
3196,guiyang,g00109x00133,guiyang_station_6121af43ac64,2021-04,population,pending,,
3196,guiyang,g00109x00133,guiyang_station_6121af43ac64,2021-04,viirs,pending,,
3197,guiyang,g00109x00135,guiyang_station_6fde6bab9757,2021-04,housing,pending,,
3197,guiyang,g00109x00135,guiyang_station_6fde6bab9757,2021-04,poi,pending,,
3197,guiyang,g00109x00135,guiyang_station_6fde6bab9757,2021-04,population,pending,,
3197,guiyang,g00109x00135,guiyang_station_6fde6bab9757,2021-04,viirs,pending,,
3198,guiyang,g00110x00127,guiyang_station_1613d429a993,2021-04,housing,pending,,
3198,guiyang,g00110x00127,guiyang_station_1613d429a993,2021-04,poi,pending,,
3198,guiyang,g00110x00127,guiyang_station_1613d429a993,2021-04,population,pending,,
3198,guiyang,g00110x00127,guiyang_station_1613d429a993,2021-04,viirs,pending,,
3199,guiyang,g00111x00121,guiyang_station_668db8523c52,2021-04,housing,pending,,
3199,guiyang,g00111x00121,guiyang_station_668db8523c52,2021-04,poi,pending,,
3199,guiyang,g00111x00121,guiyang_station_668db8523c52,2021-04,population,pending,,
3199,guiyang,g00111x00121,guiyang_station_668db8523c52,2021-04,viirs,pending,,
3200,guiyang,g00111x00126,guiyang_station_0f81fc695da9,2021-04,housing,pending,,
3200,guiyang,g00111x00126,guiyang_station_0f81fc695da9,2021-04,poi,pending,,
3200,guiyang,g00111x00126,guiyang_station_0f81fc695da9,2021-04,population,pending,,
3200,guiyang,g00111x00126,guiyang_station_0f81fc695da9,2021-04,viirs,pending,,
3201,guiyang,g00118x00117,guiyang_station_f852c9c52bc2,2021-04,housing,pending,,
3201,guiyang,g00118x00117,guiyang_station_f852c9c52bc2,2021-04,poi,pending,,
3201,guiyang,g00118x00117,guiyang_station_f852c9c52bc2,2021-04,population,pending,,
3201,guiyang,g00118x00117,guiyang_station_f852c9c52bc2,2021-04,viirs,pending,,
3202,guiyang,g00127x00117,guiyang_station_cfcb8fd67814,2021-04,housing,pending,,
3202,guiyang,g00127x00117,guiyang_station_cfcb8fd67814,2021-04,poi,pending,,
3202,guiyang,g00127x00117,guiyang_station_cfcb8fd67814,2021-04,population,pending,,
3202,guiyang,g00127x00117,guiyang_station_cfcb8fd67814,2021-04,viirs,pending,,
3203,guiyang,g00128x00118,guiyang_station_9e39e85567d6,2021-04,housing,pending,,
3203,guiyang,g00128x00118,guiyang_station_9e39e85567d6,2021-04,poi,pending,,
3203,guiyang,g00128x00118,guiyang_station_9e39e85567d6,2021-04,population,pending,,
3203,guiyang,g00128x00118,guiyang_station_9e39e85567d6,2021-04,viirs,pending,,
3204,guiyang,g00130x00119,guiyang_station_d83f11b8b247,2021-04,housing,pending,,
3204,guiyang,g00130x00119,guiyang_station_d83f11b8b247,2021-04,poi,pending,,
3204,guiyang,g00130x00119,guiyang_station_d83f11b8b247,2021-04,population,pending,,
3204,guiyang,g00130x00119,guiyang_station_d83f11b8b247,2021-04,viirs,pending,,
3205,guiyang,g00132x00120,guiyang_station_ef2ee3b56a20,2021-04,housing,pending,,
3205,guiyang,g00132x00120,guiyang_station_ef2ee3b56a20,2021-04,poi,pending,,
3205,guiyang,g00132x00120,guiyang_station_ef2ee3b56a20,2021-04,population,pending,,
3205,guiyang,g00132x00120,guiyang_station_ef2ee3b56a20,2021-04,viirs,pending,,
3206,guiyang,g00134x00119,guiyang_station_975df467c973,2021-04,housing,pending,,
3206,guiyang,g00134x00119,guiyang_station_975df467c973,2021-04,poi,pending,,
3206,guiyang,g00134x00119,guiyang_station_975df467c973,2021-04,population,pending,,
3206,guiyang,g00134x00119,guiyang_station_975df467c973,2021-04,viirs,pending,,
3207,hangzhou,g00223x00369,hangzhou_station_ecd63eb06dac,2021-04,housing,pending,,
3207,hangzhou,g00223x00369,hangzhou_station_ecd63eb06dac,2021-04,poi,pending,,
3207,hangzhou,g00223x00369,hangzhou_station_ecd63eb06dac,2021-04,population,pending,,
3207,hangzhou,g00223x00369,hangzhou_station_ecd63eb06dac,2021-04,viirs,pending,,
3208,zhengzhou,g00127x00211,zhengzhou_station_5b55cca41dea,2021-05,housing,pending,,
3208,zhengzhou,g00127x00211,zhengzhou_station_5b55cca41dea,2021-05,poi,pending,,
3208,zhengzhou,g00127x00211,zhengzhou_station_5b55cca41dea,2021-05,population,pending,,
3208,zhengzhou,g00127x00211,zhengzhou_station_5b55cca41dea,2021-05,viirs,pending,,
3209,xiamen,g00040x00065,xiamen_station_b99f6fe1f2a5,2021-06,housing,pending,,
3209,xiamen,g00040x00065,xiamen_station_b99f6fe1f2a5,2021-06,poi,pending,,
3209,xiamen,g00040x00065,xiamen_station_b99f6fe1f2a5,2021-06,population,pending,,
3209,xiamen,g00040x00065,xiamen_station_b99f6fe1f2a5,2021-06,viirs,pending,,
3210,xiamen,g00041x00065,xiamen_station_4fcdbff73f2d,2021-06,housing,pending,,
3210,xiamen,g00041x00065,xiamen_station_4fcdbff73f2d,2021-06,poi,pending,,
3210,xiamen,g00041x00065,xiamen_station_4fcdbff73f2d,2021-06,population,pending,,
3210,xiamen,g00041x00065,xiamen_station_4fcdbff73f2d,2021-06,viirs,pending,,
3211,xiamen,g00043x00064,xiamen_station_f469a32a55ad,2021-06,housing,pending,,
3211,xiamen,g00043x00064,xiamen_station_f469a32a55ad,2021-06,poi,pending,,
3211,xiamen,g00043x00064,xiamen_station_f469a32a55ad,2021-06,population,pending,,
3211,xiamen,g00043x00064,xiamen_station_f469a32a55ad,2021-06,viirs,pending,,
3212,xiamen,g00044x00063,xiamen_station_96a18b7e023b,2021-06,housing,pending,,
3212,xiamen,g00044x00063,xiamen_station_96a18b7e023b,2021-06,poi,pending,,
3212,xiamen,g00044x00063,xiamen_station_96a18b7e023b,2021-06,population,pending,,
3212,xiamen,g00044x00063,xiamen_station_96a18b7e023b,2021-06,viirs,pending,,
3213,xiamen,g00048x00064,xiamen_station_4773b1de3454,2021-06,housing,pending,,
3213,xiamen,g00048x00064,xiamen_station_4773b1de3454,2021-06,poi,pending,,
3213,xiamen,g00048x00064,xiamen_station_4773b1de3454,2021-06,population,pending,,
3213,xiamen,g00048x00064,xiamen_station_4773b1de3454,2021-06,viirs,pending,,
3214,xiamen,g00049x00064,xiamen_station_6a0fdf5b82f6,2021-06,housing,pending,,
3214,xiamen,g00049x00064,xiamen_station_6a0fdf5b82f6,2021-06,poi,pending,,
3214,xiamen,g00049x00064,xiamen_station_6a0fdf5b82f6,2021-06,population,pending,,
3214,xiamen,g00049x00064,xiamen_station_6a0fdf5b82f6,2021-06,viirs,pending,,
3215,xiamen,g00049x00066,xiamen_station_4a114cd18af4,2021-06,housing,pending,,
3215,xiamen,g00049x00066,xiamen_station_4a114cd18af4,2021-06,poi,pending,,
3215,xiamen,g00049x00066,xiamen_station_4a114cd18af4,2021-06,population,pending,,
3215,xiamen,g00049x00066,xiamen_station_4a114cd18af4,2021-06,viirs,pending,,
3216,xiamen,g00050x00068,xiamen_station_d12aa75f2daa,2021-06,housing,pending,,
3216,xiamen,g00050x00068,xiamen_station_d12aa75f2daa,2021-06,poi,pending,,
3216,xiamen,g00050x00068,xiamen_station_d12aa75f2daa,2021-06,population,pending,,
3216,xiamen,g00050x00068,xiamen_station_d12aa75f2daa,2021-06,viirs,pending,,
3217,xiamen,g00051x00070,xiamen_station_ab4a8ceb0269,2021-06,housing,pending,,
3217,xiamen,g00051x00070,xiamen_station_ab4a8ceb0269,2021-06,poi,pending,,
3217,xiamen,g00051x00070,xiamen_station_ab4a8ceb0269,2021-06,population,pending,,
3217,xiamen,g00051x00070,xiamen_station_ab4a8ceb0269,2021-06,viirs,pending,,
3218,xiamen,g00051x00072,xiamen_station_6200a4a06538,2021-06,housing,pending,,
3218,xiamen,g00051x00072,xiamen_station_6200a4a06538,2021-06,poi,pending,,
3218,xiamen,g00051x00072,xiamen_station_6200a4a06538,2021-06,population,pending,,
3218,xiamen,g00051x00072,xiamen_station_6200a4a06538,2021-06,viirs,pending,,
3219,xiamen,g00052x00074,xiamen_station_252bf1f48c49,2021-06,housing,pending,,
3219,xiamen,g00052x00074,xiamen_station_252bf1f48c49,2021-06,poi,pending,,
3219,xiamen,g00052x00074,xiamen_station_252bf1f48c49,2021-06,population,pending,,
3219,xiamen,g00052x00074,xiamen_station_252bf1f48c49,2021-06,viirs,pending,,
3220,xiamen,g00054x00076,xiamen_station_5e435ea8f940,2021-06,housing,pending,,
3220,xiamen,g00054x00076,xiamen_station_5e435ea8f940,2021-06,poi,pending,,
3220,xiamen,g00054x00076,xiamen_station_5e435ea8f940,2021-06,population,pending,,
3220,xiamen,g00054x00076,xiamen_station_5e435ea8f940,2021-06,viirs,pending,,
3221,xiamen,g00063x00099,xiamen_station_b3e78b844ac7,2021-06,housing,pending,,
3221,xiamen,g00063x00099,xiamen_station_b3e78b844ac7,2021-06,poi,pending,,
3221,xiamen,g00063x00099,xiamen_station_b3e78b844ac7,2021-06,population,pending,,
3221,xiamen,g00063x00099,xiamen_station_b3e78b844ac7,2021-06,viirs,pending,,
3222,xiamen,g00064x00089,xiamen_station_9ab184c594e8,2021-06,housing,pending,,
3222,xiamen,g00064x00089,xiamen_station_9ab184c594e8,2021-06,poi,pending,,
3222,xiamen,g00064x00089,xiamen_station_9ab184c594e8,2021-06,population,pending,,
3222,xiamen,g00064x00089,xiamen_station_9ab184c594e8,2021-06,viirs,pending,,
3223,xiamen,g00064x00092,xiamen_station_f0714681db18,2021-06,housing,pending,,
3223,xiamen,g00064x00092,xiamen_station_f0714681db18,2021-06,poi,pending,,
3223,xiamen,g00064x00092,xiamen_station_f0714681db18,2021-06,population,pending,,
3223,xiamen,g00064x00092,xiamen_station_f0714681db18,2021-06,viirs,pending,,
3224,xiamen,g00065x00097,xiamen_station_18735a19b163,2021-06,housing,pending,,
3224,xiamen,g00065x00097,xiamen_station_18735a19b163,2021-06,poi,pending,,
3224,xiamen,g00065x00097,xiamen_station_18735a19b163,2021-06,population,pending,,
3224,xiamen,g00065x00097,xiamen_station_18735a19b163,2021-06,viirs,pending,,
3225,zhengzhou,g00126x00216,zhengzhou_station_b8f75126dfb0,2021-06,housing,pending,,
3225,zhengzhou,g00126x00216,zhengzhou_station_b8f75126dfb0,2021-06,poi,pending,,
3225,zhengzhou,g00126x00216,zhengzhou_station_b8f75126dfb0,2021-06,population,pending,,
3225,zhengzhou,g00126x00216,zhengzhou_station_b8f75126dfb0,2021-06,viirs,pending,,
3226,zhengzhou,g00131x00214,zhengzhou_station_dae468ef0eb7,2021-06,housing,pending,,
3226,zhengzhou,g00131x00214,zhengzhou_station_dae468ef0eb7,2021-06,poi,pending,,
3226,zhengzhou,g00131x00214,zhengzhou_station_dae468ef0eb7,2021-06,population,pending,,
3226,zhengzhou,g00131x00214,zhengzhou_station_dae468ef0eb7,2021-06,viirs,pending,,
3227,chengdu,g00066x00300,chengdu_station_70166b9cf886,2021-06,housing,pending,,
3227,chengdu,g00066x00300,chengdu_station_70166b9cf886,2021-06,poi,pending,,
3227,chengdu,g00066x00300,chengdu_station_70166b9cf886,2021-06,population,pending,,
3227,chengdu,g00066x00300,chengdu_station_70166b9cf886,2021-06,viirs,pending,,
3228,shanghai,g00130x00130,shanghai_station_5977e4b5a9b3,2021-06,housing,pending,,
3228,shanghai,g00130x00130,shanghai_station_5977e4b5a9b3,2021-06,poi,pending,,
3228,shanghai,g00130x00130,shanghai_station_5977e4b5a9b3,2021-06,population,pending,,
3228,shanghai,g00130x00130,shanghai_station_5977e4b5a9b3,2021-06,viirs,pending,,
3229,changzhou,g00157x00185,changzhou_station_6c14024d6a9c,2021-06,housing,pending,,
3229,changzhou,g00157x00185,changzhou_station_6c14024d6a9c,2021-06,poi,pending,,
